Influencer,videoName,audio_text,cluster_label,umap_1,umap_2
yga0721,yga0721-20251005000011-25663415836673157,"(1) Upbeat, medium-tempo electronic music starts along with a male voice speaking loudly and excitedly in Mandarin. (2) The male voice continues a continuous monologue with a boastful tone. (3) A sharp 'swish' or 'pop' sound effect occurs as the phone is flipped, followed by a brief pause in speech while the background music continues at the same intensity.",6,12.891441,2.561048
yga0721,yga0721-20251005033339-1215004676874657,"(1) Fast-paced, upbeat hip-hop music with a heavy bass line and synthesized melodies starts immediately. (2) The music continues throughout the montage, with rhythmic beat-matching to the visual transitions. (3) In the final segment, the music volume decreases, and the man's voice is heard speaking in Mandarin with a shocked and humorous tone. (4) A woman's brief response is heard in the background as they discuss the price of the wasabi.",4,9.552497,6.3690777
yga0721,yga0721-20251005062007-1258879526128023,"(1) Upbeat, medium-tempo background music plays continuously. A male voice speaks enthusiastically in Mandarin, followed by a female voice responding in a curious tone. (2) Occasional sound effects like 'dings' and 'whooshes' are heard in sync with text appearing on screen. (3) The group is heard laughing collectively as the conversation reaches a humorous point. (4) Ambient studio quiet is punctuated by the sound of shuffling papers. (5) The music volume increases slightly during the final call-to-action before fading out.",4,11.318233,2.0551884
yga0721,yga0721-20251005235009-912475701269964,"(1) Upbeat, medium-tempo background music with a light electronic beat plays throughout. A male voice (onscreen) speaks with high energy and an excited tone, describing a specific physical feat. (2) Other voices (male and female) are heard laughing and reacting with exclamations of surprise. (3) Occasional 'swoosh' and 'ding' sound effects are used to punctuate specific points in the conversation. (4) The audio concludes with a brief musical sting and a final exclamation.",0,13.267663,0.5711322
yga0721,yga0721-20251007120219-1463066038564887,"(1) Upbeat, fast-tempo electronic background music plays as female voices speak in an excited, energetic tone. (2) Rapid footsteps and ambient airport noises are heard over the music. (3) Dramatic sound effects like 'whooshes' and a fake heartbeat sound are layered during the 'ambush'. (4) The audio transitions to loud laughter, screaming, and cheerful shouting as the target is 'captured'. (5) In the room, a large group of people cheer in unison, shouting 'Happy Birthday' and other celebratory phrases. (6) A male voice speaks humorously toward the end, accompanied by studio-style crowd laughter SFX.",0,12.364475,0.44409996
yga0721,yga0721-20251008142628-1633075711162998,"(1) Loud knocking sound followed by an upbeat, fast-tempo background music. A male voice is heard shouting in an exaggerated, aggressive tone. (2) The sound of paper rustling as money is handed over. The male voice shifts from angry to high-pitched, excited laughter. (3) The music remains upbeat. The male voice becomes fast-paced and persuasive, explaining product features. (4) Sound of running water and splashing as the man washes his face. (5) The male voice continues a continuous monologue with occasional short responses from a female voice. (6) SFX like 'ding' or whooshing sounds punctuate transitions between product displays.",5,12.882638,4.902909
yga0721,yga0721-20251013134148-1230822015911894,"(1) The audio starts with an upbeat, acoustic guitar-driven rock melody with a moderate tempo. (2) A male voice begins singing a Chinese pop-rock song with a steady, slightly nostalgic and emotional tone. (3) Occasional ambient sounds of water splashing and boat engines are subtly mixed with the music. (4) The music maintains a consistent energy throughout the video, concluding with a fading instrumental tail.",1,9.778817,-0.71743244
yga0721,yga0721-20251013181532-2918936331636927,"(1) Fast-paced, high-pitched male voice begins speaking over an upbeat, synthetic background music track. (2) Short bursts of canned laughter and clapping sound effects occur as multiple voices (one male, one female) engage in a conversational tone. (3) The background music remains consistent in tempo while the primary male speaker continues a rapid narrative, interspersed with short affirmative responses from the other two speakers. (4) The music continues until the end of the clip, maintaining its energetic rhythm.",0,12.906194,0.18488316
yga0721,yga0721-20251013220230-1982871065977263,"(1) Upbeat and quirky background music with a moderate tempo begins immediately, accompanied by the muffled sounds of fireworks exploding and general crowd ambiance. (2) A female voice speaks in Chinese with a curious and then impressed tone, synchronized with the visuals of the clean ground. (3) The audio shifts slightly to include the mechanical hum of a train and the rustling of plastic bags as the narration continues to describe people carrying their trash. (4) The BGM remains consistent until the end, concluding with a cheerful final statement from the female speaker.",3,9.97802,3.4029408
yga0721,yga0721-20251015152341-1977315292881961,"(1) Upbeat, energetic pop background music starts immediately with the creator's high-pitched, excited Mandarin narration describing a street artist in Norway. (2) The music continues as the creator expresses loud surprise and enthusiasm upon seeing the Taiwan flag; ambient wind and distant city noise are heard in the background. (3) A variety of cartoonish and meme-style sound effects (SFX) are played as the creator reacts to the 100 USD bill and the act of donating. (4) The creator counts from one to thirteen in Mandarin over the persistent background track before the audio fades out.",4,11.576985,3.33042
yga0721,yga0721-20251018234450-2695298694159731,"(1) A male voice starts speaking in a narrative and humorous tone, recounting an anecdote. (2) Occasional bursts of group laughter and reactionary vocalizations (e.g., 'ooh', 'wow') from off-screen and on-screen participants. (3) No background music is present throughout the conversation, maintaining a focused podcast atmosphere. (4) The soundscape ends with a louder collective reaction and a brief silence during the end card.",0,13.161799,0.29028434
yga0721,yga0721-20251019035212-914954481483519,"(1) The audio begins with a gentle piano intro followed immediately by a male voice singing in a breathy, emotional tone characteristic of Yoga Lin. (2) The soundscape expands with the addition of acoustic guitar strumming as the vocals become more powerful and reach higher pitches during the chorus. (3) Intermittent reactions, such as soft laughter or brief verbal cues from a female voice, occur over the music. (4) The song concludes with a slow piano fade and a brief spoken interaction.",1,9.911626,-1.1783313
yga0721,yga0721-20251019210620-1271148154894870,"(1) High-energy BGM with a fast tempo starts immediately. Vocals include a mix of female and male voices shouting excitedly in English and Mandarin. (2) Shouted phrases like 'Welcome to Taiwan!' and 'We love you too!' are prominent over the music. (3) Continuous ambient noise from a busy store environment and crowd chatter is audible beneath the main dialogue and music. (4) The audio cuts frequently to match the visual pacing, maintaining a fragmented but high-energy soundscape.",4,9.731107,3.9828045
yga0721,yga0721-20251020184050-793817099642908,"(1) Lively and upbeat background music plays. A man's voice is heard speaking in an enthusiastic, encouraging tone in Mandarin/Hokkien. The sounds of a busy restaurant, including plates clinking, are audible. (2) The boy's voice is heard responding, sounding slightly muffled as he is eating. (3) The music abruptly shifts to a dramatic, melancholic piano and violin melody at the 0:09 mark when the 'truth' about the food is revealed. (4) The man's voice continues, laughing slightly as he watches the boy's reaction.",4,9.746221,6.809344
yga0721,yga0721-20251021212502-1604429480868716,"(1) Fast-paced, upbeat electronic pop music plays throughout. An energetic male voice speaks loudly in Mandarin, sounding like he is searching for someone. (2) Camera shutter click sound effects are heard during still-photo poses. (3) Sound effects from a video game and the 'thud' of balls hitting targets in a game are audible. (4) A female voice, also high-pitched and enthusiastic, joins the conversation. (5) The music volume increases towards the end for a high-energy conclusion with crowd chatter in the background.",4,10.599727,1.8642937
yga0721,yga0721-20251024170605-2324710218035497,"(1) A male voice begins speaking in an energetic, inquisitive tone, asking the others if they know a specific fact. Upbeat, fast-paced background music starts. (2) The host explains a detail about the 'Ka' and 'Fei' characters on a milk carton. (3) A female voice and another male voice provide brief responses and reactions. (4) The host continues with a second piece of trivia about the 'Mine Shine' brand, his voice rising in excitement. (5) As the revelation is made, multiple voices are heard shouting 'Ooh!' and 'Wow!' in a synchronized, variety-show style reaction. (6) The audio ends with a mix of laughter and the host repeating the trivia point over the fading music.",4,12.371941,0.84758615
yga0721,yga0721-20251025113734-930454055982757,"(1) Upbeat, rhythmic string and percussion music starts immediately at a moderate tempo. (2) The music continues consistently through the sequence; no spoken vocals or dialogue are detected. (3) The audio remains constant with no significant ambient noise or sound effects during the transition to the montage or the final action.",1,11.482303,-2.2538662
yga0721,yga0721-20251025212720-1468770235251102,"(1) Upbeat, funky electronic BGM begins immediately. A high-pitched, excited male voice shouts about finding something great. (2) The music continues at a steady, energetic pace as the male voice describes the magazine supplement in detail. (3) Subtle paper rustling and plastic crinkling sounds are heard as he unboxes the item. (4) A brief chime sound effect triggers when the socks are first revealed. (5) A brief interaction occurs where a female voice off-screen asks a question about the packaging, and the man responds quickly. (6) The video ends with the man's enthusiastic concluding remarks over the fading music.",5,12.57914,4.514854
yga0721,yga0721-20251026174128-1417237203128930,"(1) Upbeat, quirky, and fast-paced background music plays throughout. (2) Loud sound effects are synced with the man's actions: the clicking of a door lock, the rustling of plastic bags, the sliding of suitcase zippers, and the 'thud' of boxes being stacked. (3) A female voice is heard briefly around the middle of the video, speaking in a casual, conversational tone. (4) At the end, a vacuum-sealing 'hiss' is heard, followed by a male voice making a long, exaggerated sigh of exhaustion. (5) The music remains consistent in volume until the final scene.",0,12.494468,4.496567
yga0721,yga0721-20251027183210-1330034808992419,"(1) An upbeat, high-tempo electronic background track begins immediately, accompanied by a fast-paced male voiceover speaking enthusiastically in Mandarin. (2) Periodic sound effects like 'dings', 'cash register' sounds, and 'cartoonish pops' occur in sync with text appearing on screen. (3) A female voice joins the conversation, laughing and expressing amazement at the prices. (4) The audio maintains a high-energy atmosphere throughout, with the sound of plastic packaging rustling and faint ambient supermarket background noise occasionally audible beneath the dominant vocals and music.",5,10.663446,4.2096796
yga0721,yga0721-20251027194711-895231589776484,"(1) Upbeat, fast-paced background music plays throughout. (2) A male voice speaks rapidly in Mandarin with a humorous and energetic tone. (3) Multiple voices of men and women are heard laughing and talking simultaneously. (4) Sound effects such as a 'ding' or variety-show style cues occasionally punctuate the dialogue. (5) The volume remains high and energetic until the end.",4,11.504653,2.02558
yga0721,yga0721-20251028044341-2037107243499059,"(1) The audio begins with upbeat, rhythmic electronic background music mixed with the ambient sound of a busy city street. (2) A female voice is heard laughing off-screen and saying 'Same style' in Mandarin Chinese, followed by a male voice (on-screen) laughing and talking about the 'Gore-Tex' material of the jacket. (3) The conversation continues with continuous laughter and exclamations of 'Wow,' as they joke about the clothing coincidence.",4,11.030191,2.6134598
yga0721,yga0721-20251029195112-878431134935680,"(1) A lively conversation between a male speaker and an off-camera female interviewer starts the audio track, characterized by high-pitched, energetic tones. (2) Upbeat, fast-tempo electronic background music plays continuously throughout the video. (3) Frequent sound effects (SFX) including cartoonish boings, dings, and recorded laugh tracks are used to emphasize jokes. (4) The audio concludes with a mixture of loud, overlapping laughter and high-energy shouting from several people in the room.",0,13.146705,0.8545972
yga0721,yga0721-20251030082545-1390800325428057,"(1) A male voice speaks in an energetic, high-pitched, and joking tone in Mandarin, followed by collective laughter. (2) A female voice enters, sounding cheerful and laughing as she responds to the previous comments. (3) The audio continues as a multi-person conversation with clear, studio-recorded vocals and no background music, maintaining a lively atmosphere. (4) Occasional sounds of movement and shifting on furniture are heard under the speech.",4,11.408898,2.4448473
yga0721,yga0721-20251030161700-924138466826823,"(1) High-energy, fast-paced electronic BGM starts immediately. Vocals consist of two males shouting in a comical, high-pitched, and aggressive manner during the bag-snatching skit. (2) At 0:19, the shouting transitions into a steady, enthusiastic narration by the main male character. The BGM remains upbeat and continuous. (3) Sound effects like 'ding' or 'swish' are heard during transitions and text pop-ups. (4) The narrator's voice remains dominant, maintaining a friendly and persuasive tone throughout the product introduction. (5) The music continues until the very end, fading out slightly as the video concludes.",5,12.200644,4.672725
yga0721,yga0721-20251101224010-2349571305557691,"(1) Fast-paced, upbeat electronic background music starts. A high-pitched, energetic female voice speaks in Mandarin Chinese. (2) Sounds of a mechanical motor whirring are heard during the grape peeling sequence. (3) Water splashing and mechanical clicking sounds occur as the mini mop is demonstrated and squeezed. (4) Audio includes the sound of biting and chewing during the kebab tasting. (5) The music continues at a steady tempo until a final variety-show style 'ding' sound effect marks the conclusion.",2,9.795213,7.210512
yga0721,yga0721-20251102004006-1856399112429830,"(1) High-energy upbeat pop music begins immediately with the sound of a group cheering and laughing. A woman's voice excitedly introduces the concept of an Australian trip. (2) The music volume decreases, transitioning to a dialogue-heavy phase. A male voice speaks in a playful, teasing tone to a child, accompanied by the low-frequency hum of a boat engine and ambient indoor chatter. (3) Music swells again as high-pitched female voices scream excitedly upon seeing the Opera House. (4) Ambient supermarket noise (refrigerator hum, distant overhead paging) becomes the primary background as the male and female voices discuss prices and products in a fast-paced, conversational manner.",5,12.427326,6.0752306
yga0721,yga0721-20251103134007-2076356776463976,"(1) Energetic male vocals speaking Mandarin with an upbeat, high-tempo pop background track. (2) Female laughter and children's voices intermingle with the main narration as the music continues. (3) The audio transitions into a more rhythmic, 'mission-style' beat during a montage of storefronts, accompanied by light street ambient noise. (4) A playful jingle or 'ding' sound effect marks transitions between different store locations. (5) The video ends with a brief, high-pitched comedic sound effect.",4,10.887507,3.4268086
yga0721,yga0721-20251105141132-1749265679740397,"(1) Upbeat and high-tempo acoustic guitar music starts immediately, accompanying an energetic male voice introducing the game. (2) An off-screen male voice is heard asking a series of questions in a clear, professional tone. (3) The on-screen male and female characters provide verbal responses, often accompanied by loud laughter, cheering sound effects (SFX), and playful banter. (4) Specific SFX like buzzers for mismatches and bell dings for correct or funny moments are used to emphasize the game's progress. (5) The audio remains clear with studio-quality recording, focusing on the high-energy dialogue and the background music.",0,13.187817,0.86146027
yga0721,yga0721-20251106013248-1220563339578319,"(1) Male vocals are heard in a conversational, fast-paced dialogue in Mandarin and Taiwanese, with light ambient office noise in the background. (2) A sudden transition occurs as a high-energy, bass-heavy electronic beat begins, and rhythmic male rapping vocals take over. (3) The music continues with a consistent upbeat tempo, featuring repetitive lyrical hooks and group vocal shouts that synchronize with the visual cuts.",4,10.742224,1.0481864
yga0721,yga0721-20251107105235-1484062010102127,"(1) High-energy male vocals begin speaking in Traditional Chinese with a fast-paced, upbeat electronic background music track. (2) The speaker describes a specific promotion in Japan where buying three cups of noodles for 500 yen gets you a special utensil. (3) The audio features various sound effects (dings and swooshes) synchronized with text overlays, alongside the speaker's enthusiastic exclamations like 'Amazing!' and loud slurping sounds while eating. (4) The music maintains a constant high-tempo rhythm throughout the demonstration phases until the video ends.",2,9.919413,7.005949
yga0721,yga0721-20251107225048-906259018469448,"(1) Enthusiastic male vocals (Cai Aga) speaking in Mandarin, accompanied by moderate city ambient noise and a light wind sound. (2) Upbeat, fast-tempo background music with a electronic/pop feel fades in. (3) Multiple voices (two male, one female) are heard laughing and talking loudly in a studio environment. (4) Cartoonish sound effects (boings, sparkles, and a 'wow' chime) are used to punctuate specific reactions or scene transitions. (5) A Japanese female voice is heard briefly saying a greeting in a high-pitched, polite tone. (6) The audio ends with a crescendo of laughter and a final upbeat music sting.",4,11.453396,1.936632
yga0721,yga0721-20251108215144-1231917712375400,"(1) The audio begins with a male vocal singing a Hokkien rock ballad in a passionate, slightly raspy tone. The BGM consists of melodic piano and a steady drum beat. (2) The vocal intensity increases in the chorus, with the singer reaching higher notes and expressing deep emotion. (3) A high-energy electric guitar solo enters, accompanied by fast-paced drumming and bass, transitioning the soundscape into hard rock. No vocals are present during this instrumental section.",1,9.864961,-1.091266
yga0721,yga0721-20251109075012-934799999001691,"(1) Energetic, high-tempo pop BGM starts immediately. A high-pitched, excited male voice speaks rapidly, greeting the audience with enthusiasm. (2) The acoustic environment shifts to an outdoor field recording with slight wind and distant traffic noise as the conversation continues. (3) A female voice joins the dialogue, sounding surprised and polite. (4) Frequent cartoon-style sound effects (dings, sparkles, and transition whooshes) are integrated with the speech. (5) The music volume increases slightly during the closing promotional segment as the male voice delivers a final call to action.",0,12.864721,1.1376803
yga0721,yga0721-20251110160459-1944668653073218,"(1) An upbeat, mid-tempo electronic pop track begins immediately and plays throughout the entire video. There are no spoken vocals detected. (2) The music maintains a consistent rhythm without any significant shifts in tone or volume. (3) The subtle, constant white noise of an airplane cabin (engine hum) is audible in the background behind the music. (4) Occasional low-frequency sound effects (soft rustling/thuds) accompany the visual actions of cleaning, but they are mostly masked by the BGM.",1,11.164192,-1.6459997
yga0721,yga0721-20251110180226-1442817130533518,"(1) Upbeat, medium-tempo background music plays throughout. (2) A male voice explains that many people believe there is only one jadeite cabbage in the National Palace Museum. (3) A second male voice excitedly clarifies that there are actually three, followed by a woman's surprised reaction and loud laughter. (4) The discussion continues with the speakers describing the specific names and origins of the artifacts. (5) Ambient studio sound is clear, punctuated by intentional sound effects like a 'ding' for facts and recorded laughter tracks mixed with live reactions.",4,12.41079,0.7613176
yga0721,yga0721-20251111222122-1231051391878533,"(1) Upbeat, high-tempo electronic music plays with children's voices rhythmically singing 'Nya Nya'. (2) An adult male voice off-camera laughs and speaks in a teasing tone in Mandarin. (3) The rhythmic singing and music continue as the children cheer and jump.",4,11.280385,1.429558
yga0721,yga0721-20251112002812-1289568972998605,"(1) Upbeat, medium-tempo background music plays throughout. A male voice (A-ga) starts speaking in an excited, high-pitched tone in Mandarin Chinese. (2) Another male voice with a slightly muffled quality (due to the mask) joins the conversation, followed by loud laughter. (3) A female voice (Er-bo) laughs frequently and adds short, energetic comments to the discussion. (4) The audio concludes with a chorus of voices laughing and joking about a 'ten-year warranty'.",4,11.379012,2.5645678
yga0721,yga0721-20251113000137-3356917461127013,"(1) The audio begins with a high-pitched, energetic male voice speaking rapidly in Mandarin over a light, upbeat, and quirky background music track. (2) A female voice joins in, speaking in a friendly and conversational tone. (3) There is a sudden, loud, and exaggerated scream of joy from the male speaker. (4) The soundscape shifts to include ambient chatter and professional yet casual dialogue within a clinic setting, with the doctor's voice being clear and steady. (5) Occasional sound effects like 'dings' and 'pops' are used to emphasize text or transitions. (6) The video concludes with the return of the upbeat BGM as the couple summarizes the experience with laughter and high energy.",4,10.26408,2.1342432
yga0721,yga0721-20251113003402-883393160973767,"(1) Upbeat, rhythmic background music with a steady electronic beat begins and continues throughout the video. (2) A male voice speaks enthusiastically in Mandarin Chinese, providing a descriptive narration of the clothing materials, such as mentioning nylon and a 'cool feeling' in the fabric. (3) The vocal tone remains energetic and informative, occasionally accompanied by the faint sound of ruffling clothes and general mall ambience.",6,7.8143754,4.9014935
yga0721,yga0721-20251114085028-2645943862435142,"(1) The audio begins with the sound of a woman crying loudly, followed by a man's energetic and slightly mocking voice in Mandarin. (2) Upbeat, fast-paced background music starts and continues throughout the video. (3) Sound effects of 'thudding' occur when the cardboard is hit, accompanied by loud shouting and laughter from multiple people. (4) The man's voice dominates as a narrator/presenter, speaking in a high-pitched, enthusiastic 'sales' tone to describe product features. (5) A clear sound of a toilet flushing is heard mid-video. (6) The audio concludes with playful banter between the man and woman over the fading background music.",4,11.072273,3.9071603
yga0721,yga0721-20251114091621-897985266289452,"(1) High-energy upbeat background music starts immediately. Sounds of water splashing and a crowd cheering loudly are heard as the orca jumps. A female voice shouts in excitement. (2) The music continues as a transition to indoor dialogue. A male voice narrates playfully while children's voices are heard responding and role-playing. Studio recording effects and mechanical beeps from games are audible. (3) The acoustic environment shifts to an outdoor park with ambient wind and distant chatter. The male host laughs loudly and shouts in a comedic, frustrated tone after failing a game. The music reaches a crescendo and then ends with a short sound effect.",0,11.981098,1.0230591
yga0721,yga0721-20251114222751-770071272263581,"(1) A clear male voice speaks with a moderate, informative yet casual tone; light upbeat lo-fi background music is audible. (2) Energetic male laughter and a secondary male voice (behind the mask) enter the soundscape. (3) Occasional subtle sound effects like 'dings' are heard for emphasis. (4) The audio concludes with rhythmic upbeat music and group laughter during the channel promotion phase.",0,13.285173,0.48008424
yga0721,yga0721-20251115010349-3916688691794742,"(1) Upbeat, high-energy music with a rhythmic beat plays as young people speak excitedly and laugh. (2) The music continues as the dialogue shifts to a conversation between a young woman and an older woman; the younger woman asks questions in a curious tone, while the older woman responds firmly. (3) Background street noise and market sounds are heard as the group interacts with an elderly woman. (4) Distinct sound effects like a surprise 'ting' and cartoonish laughter are added for emphasis. (5) The video concludes with a humorous 'cricket' sound effect during a moment of comedic silence.",3,11.540106,0.12948011
yga0721,yga0721-20251116230817-889844317086249,"(1) Upbeat, fast-paced background music begins immediately. A male voice speaks in a very high-pitched, excited, and loud tone, with a female voice providing shorter, supportive interjections. (2) The male narrator continues at a high speech density, describing the achievements of different service groups. (3) Sound effects of cheering and clapping are integrated when winners are mentioned. (4) The music maintains its tempo throughout, ending with the hosts speaking in a friendly, conversational manner as the volume fades.",0,12.4538355,0.5861723
yga0721,yga0721-20251119012032-25000874799588003,"(1) High-energy, upbeat background music with a fast tempo plays continuously. (2) Vocal activity consists of children's high-pitched laughter, excited shouting, and counting in Mandarin. (3) An adult male voice is heard imitating the children's counting and making exaggerated grunting or laughing sounds. (4) Sound effects (SFX) such as 'boing' sounds for jumps and 'whoosh' sounds for movements are added for comedic effect. (5) The audio ends with a short 'Huh?' vocal sound clip associated with the cat meme.",0,11.7002945,1.4844123
yga0721,yga0721-20251119071610-952752077924332,"(1) The audio begins with a man's voice waking a woman up, followed by upbeat, mid-tempo electronic BGM. (2) In the garage, the man's voice has a slight reverb as he explains the rules of their '1st and 15th' date days. (3) Outside, ambient wind noise is audible over their conversation as they arrive at the museum. (4) In the exhibition hall, the environment becomes quiet and reverent, with the man's narration describing the paintings they see. (5) The upbeat music continues to the end as the couple exchanges final playful remarks.",0,12.275836,0.79968506
yga0721,yga0721-20251119153452-781186238348935,"(1) An upbeat, high-tempo electronic instrumental track starts immediately. A female voice begins singing in Mandarin with extremely rapid delivery and a bright, energetic tone. (2) The vocal intensity remains high as the singer navigates complex melodic runs synchronized with the heavy beat. (3) A male voice enters, providing loud, rhythmic shouts and exaggerated vocalizations that match the comedic energy of the music. (4) The singing ends with a sustained high-pitched note, followed by a brief period of the electronic beat before fading into ambient studio sound.",1,10.552374,1.0423731
yga0721,yga0721-20251120083522-1830806040963339,"(1) High-energy, upbeat background music plays throughout. A male and a female voice speak in Mandarin and Taiwanese with very excited, humorous, and high-pitched tones. (2) Frequent use of variety-show sound effects, including 'dings', dramatic stings, and comical sound bites when captions appear. (3) During the product segments, the male voice adopts a more rhythmic, clear, and persuasive narrative tone, accompanied by the mechanical sounds of the vacuum (whirring) and the washer (hissing steam). (4) The video ends with loud laughter and the upbeat theme music fading out.",6,11.076663,4.261987
yga0721,yga0721-20251121115711-25702245019444404,"(1) A male voice speaks rapidly and energetically in Mandarin, accompanied by the muffled background chatter of a large room. (2) A female voice joins the conversation briefly with a questioning tone. (3) No background music is present; the audio consists entirely of vocal dialogue and the ambient hum of an indoor event space.",4,11.819809,2.6665726
yga0721,yga0721-20251121183951-881058141560939,"(1) The audio begins with upbeat, fast-paced acoustic background music and an energetic male voice explaining Jishu calligraphy. (2) There is a transition to ambient workshop sounds mixed with lively group conversation, frequent laughter, and high-pitched female exclamations. (3) Sound effects (SFX) such as variety-show style 'boing' and comedic chimes are used to punctuate funny moments, especially when the woman drinks the ink water. (4) The audio ends with clear, laughing vocals and a final musical flourish.",0,12.086957,1.6619346
yga0721,yga0721-20251122175320-908145291665225,"(1) Fast-paced, upbeat electronic background music begins immediately with a high-pitched, excited female voice introducing the segment. (2) Frequent sound effects including 'whooshes,' 'pings,' and exaggerated cartoonish laughter accompany scene transitions and character reactions. (3) The main male speaker has a high-pitched, energetic, and humorous tone, often shouting or speaking very quickly. (4) Ambient noise is minimal, suggesting a controlled studio environment, though there is constant background chatter and cheering from other people present. (5) The audio ends with a loud, collective cheer and high-volume celebratory music as the prize is revealed.",0,12.603444,0.71553046
yga0721,yga0721-20251123014917-4202779930037469,"(1) Upbeat, high-tempo electronic dance music begins and plays continuously throughout the video. (2) Several female voices are heard laughing and talking excitedly in Mandarin. (3) High-pitched screams and cheering from a large group of people (likely staff or fans off-camera) occur frequently during the second half of the video. (4) The rhythmic sound of bongo drums being struck is audible when the masked figure is on screen. (5) Occasional cartoon-like sound effects (pings, whistles) are layered over the speech.",4,10.728814,1.5531831
yga0721,yga0721-20251123112330-2413746975762517,"(1) A male voice speaks clearly in a rhythmic, storytelling tone, followed by intermittent laughter from others. (2) Background laughter and surprised exclamations ('Ah!', 'Wow!') are heard as the conversation progresses. (3) The male voice explains a pun where the English 'Two' sounds like 'Tu' (mud), followed by loud collective laughter and synchronized applause sounds. (4) The audio continues with high-pitched excited chatter from a female and two male voices discussing the search results.",0,12.686263,0.52475005
yga0721,yga0721-20251123201658-1103403578516043,"(1) Upbeat, high-tempo pop music starts immediately as a male voice speaks with high energy in Mandarin, introducing the concept of painted manhole covers. (2) Music continues at a steady volume as a female voice (off-camera) occasionally laughs or responds to the narrator. (3) Sound effects like 'ding' and 'whoosh' are heard in sync with text appearing on screen. (4) The audio transitions to a mix of the narrator's voice and indoor ambient acoustics as he visits an information center, while the background music maintains its pace.",4,10.82404,3.1081421
yga0721,yga0721-20251124010648-2020431305179618,"(1) Loud, high-energy electronic music with rhythmic shouting and vocalizations. (2) The soundscape shifts to clear dialogue between a male and female, characterized by a playful and humorous tone. (3) An official award ceremony announcement voice is heard over background music, followed by audience applause and cheering. (4) Snippets of field recordings with ambient crowd noise and focused vocal interactions. (5) The video concludes with a loud, synchronized group shout and a cheerful musical sting.",0,12.185338,0.07959108
yga0721,yga0721-20251127121138-25954590340844321,"(1) A female voice asks a question in Mandarin Chinese with a calm but inquisitive tone. (2) Immediate reactions follow with male voices shouting 'Whoa!' and 'Oh!' followed by loud, upbeat synthesizer music entering the soundscape. (3) The audio becomes a mix of multiple people laughing and talking over each other in a chaotic, humorous manner. (4) A male voice speaks excitedly, punctuated by the sound of background canned laughter and sound effects. (5) The conversation continues with high-energy banter and collective laughter until the music fades at the end.",4,11.222394,2.20841
yga0721,yga0721-20251128121013-1520198965737348,"(1) Upbeat, energetic background music starts immediately. A male and female voice talk excitedly outdoors with a friendly, casual tone. (2) In the office/lobby, the hosts' voices are punctuated by laughter and quick-paced dialogue. (3) In the factory segment, a deeper male voice (the staff member) explains the process calmly, while the background noise of machinery (clinking, whirring, and the sound of items dropping) is audible. (4) The final segment features high-pitched exclamations and gasps from the hosts as they react to production numbers, accompanied by the clinking of chopsticks and the bubbling of a hotpot.",0,12.573688,6.6459503
yga0721,yga0721-20251129004849-1404130634505530,"(1) A male voice is heard chanting a prayer in Mandarin with a sincere tone; ambient temple sounds and low-volume background music are present. (2) Upbeat, energetic pop music begins as multiple voices cheer and shout 'Yeah!' outdoors. (3) The audio shifts back to the temple environment with the sounds of paper being handled and people discussing the placement of the name lists. (4) A sharp 'whoosh' sound effect accompanies the title card transition. (5) A fast-paced conversation follows with various speakers (male and female) talking excitedly, laughing, and reacting loudly over a continuous upbeat background track.",4,10.8322,1.960386
yga0721,yga0721-20251130232208-902750299379297,"(1) A male voice speaks in a conversational, humorous Mandarin tone, followed by a female voice responding. (2) A second male voice, slightly muffled by a mask, speaks with a confident and punchy delivery. (3) The soundscape is filled with loud, multi-layered group laughter and high-pitched vocal reactions as the speakers exchange jokes about working conditions, with the first male voice shouting emphatically about how tiring the work is.",4,11.391291,2.3500273
yga0721,yga0721-20251202002633-33601574882824513,"(1) Upbeat, orchestral background music with a whimsical theme plays continuously. An adult male voice is heard speaking in Mandarin with a gentle, inquisitive tone. (2) A young boy's voice responds in a high-pitched, cheerful tone. The overall soundscape is that of a quiet interior room. (3) The dialogue continues between the adult and the child over the steady music volume until the end of the video.",4,11.456268,2.0115106
yga0721,yga0721-20251202103731-25494526250250449,"(1) The video opens with a loud, upbeat rock music intro featuring distorted electric guitars and high-tempo drums. (2) A female vocal enters, singing in a powerful, slightly raspy, and soulful tone in Taiwanese Hokkien. The vocal volume is high, dominating the soundscape. (3) The rock instrumentation remains consistent, maintaining a driving energy throughout the song. (4) In the final seconds, the music continues as the female voice shouts motivational call-outs ('People in the back!', 'Friends on the 3rd floor!') mimicking a live concert atmosphere, followed by a final vocal flourish.",3,9.970455,-0.22994135
yga0721,yga0721-20251203093825-1576670590043687,"(1) Upbeat, quirky, fast-paced electronic background music plays. A high-pitched, energetic male voice speaks rapidly in Mandarin. Occasional interjections from a second male voice. (2) The music continues as the man's voice becomes more dramatic and loud during the product reveal. (3) A 'Ding' sound effect and an 'Oh my god' vocal sample play when the price graphic appears. (4) Fast-paced music continues with sounds of objects being moved and children's laughter. (5) A female voice enters, sounding surprised with 'Huh?' and 'Wow' interjections. (6) Music fades slightly into the background as the male and female voices converse in a humorous, high-energy tone. Sounds of balloons popping or being hit are audible.",5,10.880338,4.150369
